"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","mu","lower95","upper95","lower50","upper50","n_targets","cost_caloric_adequacy","nutrient_adequacy","portion_adq33","usd_adq33"
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lethrinus lentjan","Reef-associated fishes","Marine","Large-scale",1923.54897933333,3.14030349132723,2.60468980411744,3.65416572057212,2.95455355920504,3.31678212658021,3,23.1108797460607,32.4698562170103,101.632725994986,23.4882170873445
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lethrinus nebulosus","Reef-associated fishes","Marine","Large-scale",19.691677949,3.1384214321155,2.5888801955314,3.64824787041351,2.96596010088223,3.34108408696843,3,23.0674246073426,30.3194038097113,108.841190305431,25.1068595154396
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lethrinus rubrioperculatus","Reef-associated fishes","Marine","Large-scale",84.5034831483333,2.86372980722416,2.33250566247365,3.38060724312286,2.71821785502648,3.08640482978499,3,17.5267766747219,27.6777935521801,119.229157258458,20.8970281238429
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",9595.27904833333,3.12667724643855,3.02143539024658,3.23243521549563,3.08963611997607,3.16107562592845,4,22.7981010779833,29.1174495089032,113.334102253392,25.8380231875531
"Senegal","Western Africa","Africa","Lower middle income","Lichia amia","Miscellaneous pelagic fishes","Marine","Large-scale",12.5,3.23392905756289,2.87041139067391,3.59794697437889,3.10775241276726,3.35410643875644,3,25.3791775814466,34.5362229215381,95.5518502268525,24.2502737514308
"Turkey","Western Asia","Asia","Upper middle income","Lichia amia","Miscellaneous pelagic fishes","Marine","Large-scale",162.857999999999,4.23537845487209,3.87015497268802,4.61142237313412,4.11095230159239,4.36321257761651,3,69.0878204087199,34.5362229215381,95.5518502268525,66.0146906819369
"Zambia","Eastern Africa","Africa","Lower middle income","Limnothrissa miodon","Miscellaneous freshwater fishes","Inland","Large-scale",9290.4,4.36022251770411,3.88830666699755,4.826513923359,4.2154393438791,4.53110719188367,5,78.2745499585268,41.9557392517438,78.654316640669,61.5663123734383
"Mozambique","Eastern Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Large-scale",14724,2.75392813772132,1.90272519098438,3.65039886228001,2.41594640849962,3.00394353135687,5,15.704199139716,43.8535170480561,75.2505208734741,11.8174916516439
"Senegal","Western Africa","Africa","Lower middle income","Lithognathus mormyrus","Miscellaneous coastal fishes","Marine","Large-scale",2.25,3.2476343793118,2.84466277123404,3.66786735618431,3.09078960966705,3.38422440573253,3,25.7294018621094,34.2006747849386,96.4893242823754,24.8261259986463
"Turkey","Western Asia","Asia","Upper middle income","Lithognathus mormyrus","Miscellaneous coastal fishes","Marine","Large-scale",93.866,4.24488419592678,3.83490634677002,4.66823662841058,4.11264305267907,4.40565019086674,3,69.7476826104624,34.2006747849386,96.4893242823754,67.299067653451
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lobotes surinamensis","Miscellaneous demersal fishes","Marine","Large-scale",3414.825864,3.1492068284207,2.72781317131774,3.54856241000933,2.9895072416002,3.26808305698067,3,23.3175624164099,30.6040035937894,107.829029293072,25.143101208421
"Senegal","Western Africa","Africa","Lower middle income","Lophius piscatorius","Miscellaneous demersal fishes","Marine","Large-scale",98,3.12839118047313,2.5950435349677,3.664719966554,2.95162679594044,3.31435025215215,2,22.8372090239908,16.3075464428693,202.36030058605,46.2134448264123
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous demersal fishes","Marine","Large-scale",40.6,3.22330129973957,3.06511594867706,3.38203202127628,3.16495551840133,3.27392617201449,2,25.1108820436661,16.8000027317991,196.428539487898,49.3249388509023
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Miscellaneous demersal fishes","Marine","Large-scale",147.1998,4.23192595430763,4.05151773969441,4.39622504043728,4.17587543025611,4.29182981295628,2,68.8497059514328,16.8000027317991,196.428539487898,135.240471842112
"Guinea","Western Africa","Africa","Low income","Lutjanus agennes","Reef-associated fishes","Marine","Large-scale",231,1.96208288867978,1.45587402737809,2.45464890353987,1.78981005148986,2.13510760130477,4,7.11412958378228,27.6876225175586,119.186831513152,8.47910564064986
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus argentimaculatus","Reef-associated fishes","Marine","Large-scale",521.71675,3.16234265498724,2.60196666393245,3.67234808010289,2.98048764058832,3.34874829808349,3,23.6258784318062,25.5588347344394,129.113867446914,30.5042853616114
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus bengalensis","Reef-associated fishes","Marine","Large-scale",276.427164233333,2.94072408835464,2.3869004423212,3.45397642167085,2.76967918611379,3.14564569403101,4,18.9295480163113,27.7792241942575,118.793814288096,22.4871321160728
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus bitaeniatus","Reef-associated fishes","Marine","Large-scale",1628.86983266666,3.12729372710311,2.60671682760951,3.68121673095542,2.93556401280157,3.29939587541439,4,22.8121599995678,28.3638943122124,116.3450957642,26.5408293973796
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus bohar","Reef-associated fishes","Marine","Large-scale",8.98465660566666,2.95969734042097,2.43423464132892,3.47929805506173,2.79290562639906,3.15613837916879,3,19.2921319232803,38.2291710440562,86.3215160014064,16.6532607451669
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus boutton","Reef-associated fishes","Marine","Large-scale",12.5861947916667,2.97961094699816,2.41618741342596,3.48850841647942,2.78609431638864,3.15086067596407,4,19.6801585303998,28.429433625675,116.07688156755,22.8441143096383
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus campechanus","Reef-associated fishes","Marine","Large-scale",12656.425535,3.19631650836031,2.71513882503938,3.67715772611965,3.01874989381732,3.34553174782036,3,24.4423310531103,23.7516543495103,138.93769046315,33.9596102605489
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus erythropterus","Reef-associated fishes","Marine","Large-scale",52.6164593016667,3.08532837622878,2.54174030291994,3.63303877568041,2.89892569569569,3.26821128153721,3,21.8746487774937,27.043328400617,122.026399676628,26.6928463450831
"Senegal","Western Africa","Africa","Lower middle income","Lutjanus fulgens","Miscellaneous coastal fishes","Marine","Large-scale",11.6,3.33194540906626,2.86934337154089,3.74669699831178,3.17350054453898,3.47495788450195,2,27.9927461087358,24.8828050383117,132.621703819928,37.124456835392
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus fulviflamma","Reef-associated fishes","Marine","Large-scale",1636.52405916667,3.00593039157472,2.4765566656647,3.54949504214509,2.81975360519499,3.190709747217,4,20.2050059209607,29.6247674496917,111.393279478194,22.5070187141213
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus gibbus","Reef-associated fishes","Marine","Large-scale",70.900553935,3.14780533943445,2.6048206082045,3.68473661013653,2.97144283019608,3.34293796494326,3,23.2849059986472,29.3528459606187,112.425214387302,26.1781054888608
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus johnii","Reef-associated fishes","Marine","Large-scale",468.340249983333,3.17902469292497,2.62339499180603,3.68160427944933,2.97727532256878,3.34504026098683,3,24.0233120163997,33.9748421356773,97.1306941419057,23.3340097174048
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus lemniscatus","Reef-associated fishes","Marine","Large-scale",12.3534861666667,2.86846582258775,2.32350642811138,3.3936475842771,2.67878286012976,3.03872097031173,3,17.6099806304131,26.1880040753344,126.011894243905,22.1906701683683
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus malabaricus","Reef-associated fishes","Marine","Large-scale",33.0910962749999,3.00592969320822,2.45079217026384,3.5225449626223,2.85137220817611,3.22211677377372,3,20.2049918104663,35.426136752583,93.1515627302882,18.8212656209761
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus monostigma","Reef-associated fishes","Marine","Large-scale",1.12349874233333,3.40690202036235,2.86377677294333,3.96488869528455,3.19607948843813,3.5727234236849,4,30.1716282340991,35.9258216975431,91.8559365957572,27.7144317006217
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus sanguineus","Reef-associated fishes","Marine","Large-scale",4256.97204966667,3.2213552068929,2.6652260502502,3.74345573157145,3.06969079663798,3.42378135328161,3,25.0620614558537,29.0748770950342,113.500049861384,28.4454522486847
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus sebae","Reef-associated fishes","Marine","Large-scale",316.9869028,3.08148753195759,2.5579715334426,3.62106851791823,2.90425917948054,3.26300023062228,3,21.7907928000152,28.8352423719976,114.443289826642,24.9381001596445
"Congo","Middle Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",10.5,4.83288311855941,4.59892676890621,5.07295710126547,4.74321101149071,4.90657794755204,4,125.572479599838,27.7990571452547,118.709062064837,149.065912744527
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",3603.703504,3.15918922139374,3.0584157215,3.26549055000895,3.12348343355973,3.19421034310814,4,23.5514931392652,27.7990571452547,118.709062064837,27.9577566078863
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",21.4819999999999,3.90520424953045,3.71696821093464,4.09791382067365,3.84615058725558,3.9752619205377,4,49.6602219534044,27.7990571452547,118.709062064837,58.9511837002028
"Philippines","South-Eastern Asia","Asia","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",1867.346,3.15738129421043,2.97742360454907,3.33597179984293,3.09975513900249,3.21944534546052,4,23.5089522216393,27.7990571452547,118.709062064837,27.9072566835788
"Sierra Leone","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",154.5,2.68577250919634,2.4931495832182,2.88271889760014,2.62040908015665,2.75475545784061,4,14.669529350548,27.7990571452547,118.709062064837,17.4140607013615
"Thailand","South-Eastern Asia","Asia","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",7547,2.98429922694881,2.75071709433843,3.22292747581848,2.89508230995707,3.05458034570316,4,19.7726412460972,27.7990571452547,118.709062064837,23.4719169686871
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus timoriensis","Reef-associated fishes","Marine","Large-scale",18.8167344833333,3.06647312059156,2.55336949554899,3.61657170975154,2.89803841412831,3.26802389262773,4,21.4660608032228,27.4209013504047,120.346153389713,25.8335784609757
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Lutjanus vitta","Reef-associated fishes","Marine","Large-scale",4873.85774216667,2.94301682122221,2.41083430071559,3.49053924102809,2.74765589368343,3.11024782422839,4,18.97299820402,39.1238153307482,84.3476018916402,16.0032689920348
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Macolor niger","Reef-associated fishes","Marine","Large-scale",824.6535463,3.05215129535971,2.54383113109842,3.61055796703608,2.87612762057376,3.24130754857067,4,21.1608186617372,24.956401073667,132.230604495374,27.9810784325851
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Macrochirichthys macrochirus","Carps, barbels and other cyprinids","Marine","Large-scale",422.676310016666,2.48794029797768,1.93009343733413,3.03256052925022,2.30212753001489,2.67989459176917,5,12.036459052284,30.8964406548724,106.808419677287,12.8559516988483
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Makaira mazara","Tunas, bonitos, billfishes","Marine","Large-scale",115.036810398697,3.15965976462019,2.61135728156266,3.71032746297582,2.98097575336193,3.34927569418048,2,23.5625777425226,22.8881051678552,144.179694028784,33.9724524944634
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Makaira nigricans","Tunas, bonitos, billfishes","Marine","Large-scale",864.77239129792,3.10526315189475,2.69597277795475,3.51575690822094,2.97368330612645,3.25452997655993,2,22.315090461032,23.1016907519767,142.846687518646,31.8763675403736
"India","Southern Asia","Asia","Lower middle income","Megalaspis cordyla","Reef-associated fishes","Marine","Large-scale",3284.63366799999,4.98046014854967,4.44990561411482,5.47715946397203,4.79925187134521,5.151655167992,4,145.541336882837,29.203036307582,113.001948333133,164.464546307695
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Megalaspis cordyla","Reef-associated fishes","Marine","Large-scale",10248.8148119631,2.97389110674152,2.52450915102964,3.40089225979422,2.81284473995661,3.11374172833682,4,19.5679124881216,29.203036307582,113.001948333133,22.1121223596999
"Thailand","South-Eastern Asia","Asia","Upper middle income","Megalaspis cordyla","Reef-associated fishes","Marine","Large-scale",22757.2,2.79876798363398,2.30600443268656,3.2635674674896,2.6343945072985,2.95782596936265,4,16.4243991723892,29.203036307582,113.001948333133,18.5598910668109
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mene maculata","Reef-associated fishes","Marine","Large-scale",5348.1653865,2.07515680876154,1.51345334714201,2.67636232539197,1.86792861323122,2.26926776588376,4,7.96579546762641,21.5234402617236,153.321214446772,12.2132543513107
"Turkey","Western Asia","Asia","Upper middle income","Merlangius merlangus","Cods, hakes, haddocks","Marine","Large-scale",9301.5806,3.99757754345537,3.48900509733545,4.49910114807398,3.84254869006764,4.18315171223375,2,54.4660484570365,32.5823529822393,101.28181969543,55.164204993481
"Egypt","Northern Africa","Africa","Lower middle income","Merluccius merluccius","Cods, hakes, haddocks","Marine","Large-scale",270,3.66666313383859,3.25214520075027,4.0728437107463,3.51776918763392,3.79955931521131,2,39.121145789627,22.0360031195676,149.754925250925,58.5858426345613
"Morocco","Northern Africa","Africa","Lower middle income","Merluccius merluccius","Cods, hakes, haddocks","Marine","Large-scale",4731.06342166666,3.37442254837603,2.92735358654273,3.85481780826397,3.21497384860452,3.53246903265581,2,29.2074130425926,22.0360031195676,149.754925250925,43.7395395696635
"Turkey","Western Asia","Asia","Upper middle income","Merluccius merluccius","Cods, hakes, haddocks","Marine","Large-scale",679.105999999999,4.5246051875885,4.10973473148348,4.91628424693524,4.39844340957617,4.67646116518447,2,92.2594934440623,22.0360031195676,149.754925250925,138.163135444038
"Mauritania","Western Africa","Africa","Lower middle income","Merluccius senegalensis","Cods, hakes, haddocks","Marine","Large-scale",1173.3699934,3.06800431760465,2.63485738090053,3.51191878791587,2.90982141987849,3.21267021736206,3,21.4989547485362,22.4315242254268,147.114389857616,31.628056104074
