"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","calcium","iron","selenium","zinc","vitamin_a","omega_3","protein","ca_rni","fe_rni","se_rni","zn_rni","vita_rni","om_rni","nutrient_density","lmat"
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristipomoides multidens","Miscellaneous coastal fishes","Marine","Large-scale",8028.9359285,86.9364786956909,0.657765821786849,88.6978816880613,0.829418047866012,13.0224369475493,0.235710116892301,18.6745157911315,8.69364786956909,2.23729871356071,100,16.9268989360411,2.60448738950985,21.4281924447546,151.890525353435,40.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristipomoides multidens","Miscellaneous coastal fishes","Marine","Small-scale",925.897966788259,86.9364786956909,0.657765821786849,88.6978816880613,0.829418047866012,13.0224369475493,0.235710116892301,18.6745157911315,8.69364786956909,2.23729871356071,100,16.9268989360411,2.60448738950985,21.4281924447546,151.890525353435,40.2
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristipomoides typus","Miscellaneous coastal fishes","Marine","Large-scale",6311.7570345,90.2131235480794,0.772948258610909,81.1138622729549,0.749732729128907,27.2596089226213,0.271817606117637,18.5411272298162,9.02131235480794,2.62907570956091,100,15.3006679414063,5.45192178452425,24.7106914652398,157.113669255539,34.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristipomoides typus","Miscellaneous coastal fishes","Marine","Small-scale",726.407339829264,90.2131235480794,0.772948258610909,81.1138622729549,0.749732729128907,27.2596089226213,0.271817606117637,18.5411272298162,9.02131235480794,2.62907570956091,100,15.3006679414063,5.45192178452425,24.7106914652398,157.113669255539,34.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",7.68191115868276,20.4667262630506,0.576575708959189,80.2287900157454,0.543068322747292,5.01325871597782,0.303084217543815,17.8173709854909,2.04667262630506,1.96114186720813,100,11.0830269948427,1.00265174319556,27.5531106858014,143.646603917353,288.666666666667
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristis microdon","Sharks, rays, chimaeras","Marine","Large-scale",170.12504615,21.3228794894906,0.457766127508037,92.2885557375256,0.591477000804436,6.8172475059566,0.260283212921974,17.4955521137797,2.13228794894906,1.55702764458516,100,12.0709592000905,1.36344950119132,23.662110265634,140.78583456045,299
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristis microdon","Sharks, rays, chimaeras","Marine","Small-scale",28.8308613767406,21.3228794894906,0.457766127508037,92.2885557375256,0.591477000804436,6.8172475059566,0.260283212921974,17.4955521137797,2.13228794894906,1.55702764458516,100,12.0709592000905,1.36344950119132,23.662110265634,140.78583456045,299
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",65.344582155,20.4667262630506,0.576575708959189,80.2287900157454,0.543068322747292,5.01325871597782,0.303084217543815,17.8173709854909,2.04667262630506,1.96114186720813,100,11.0830269948427,1.00265174319556,27.5531106858014,143.646603917353,288.666666666667
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pristolepis fasciata","Miscellaneous freshwater fishes","Inland","Small-scale",690.5,280.605922465108,1.87042756620572,54.9096823139148,1.80911782715298,16.0439589055663,0.301479881244564,17.8112852936602,28.0605922465108,6.36199852450926,100,36.9207719827138,3.20879178111326,27.407261931324,201.959416466171,12.9
"Thailand","South-Eastern Asia","Asia","Upper middle income","Probarbus jullieni","Carps, barbels and other cyprinids","Inland","Small-scale",8390.994,117.176639033642,0.683710913754135,82.170553610683,1.06470462338201,29.7172396624508,0.345114769625552,16.9521439798592,11.7176639033642,2.32554732569434,100,21.7286657833063,5.94344793249017,31.3740699659593,173.089394910814,76.7
"Brazil","South America","Americas","Upper middle income","Prochilodus lineatus","Miscellaneous freshwater fishes","Inland","Small-scale",0.058825,27.2798617649664,3.51431254563086,40.4438862105808,1.43730403660898,6.62699401740781,0.367540206188669,19.132779992679,2.72798617649664,11.953444032758,100,29.3327354409997,1.32539880348156,33.4127460171517,178.752310470888,32.2
"Brazil","South America","Americas","Upper middle income","Prochilodus nigricans","Miscellaneous freshwater fishes","Inland","Large-scale",2.175,52.0236079263504,2.51863890397514,67.5388823332888,2.0906597146751,21.1579334793062,0.277929103466968,18.3400864557485,5.20236079263504,8.56679899311274,100,42.6665247892878,4.23158669586125,25.2662821333607,185.933553404258,20.7
"Brazil","South America","Americas","Upper middle income","Prochilodus nigricans","Miscellaneous freshwater fishes","Inland","Small-scale",313.828,52.0236079263504,2.51863890397514,67.5388823332888,2.0906597146751,21.1579334793062,0.277929103466968,18.3400864557485,5.20236079263504,8.56679899311274,100,42.6665247892878,4.23158669586125,25.2662821333607,185.933553404258,20.7
"Peru","South America","Americas","Upper middle income","Prochilodus nigricans","Miscellaneous freshwater fishes","Inland","Small-scale",4030.72727999999,52.0236079263504,2.51863890397514,67.5388823332888,2.0906597146751,21.1579334793062,0.277929103466968,18.3400864557485,5.20236079263504,8.56679899311274,100,42.6665247892878,4.23158669586125,25.2662821333607,185.933553404258,20.7
"Malawi","Eastern Africa","Africa","Low income","Protomelas kirkii","Tilapias and other cichlids","Inland","Small-scale",25.98125,256.892606065934,1.70918116320723,49.7879617778607,2.51546294434077,46.0879420087487,0.372799551335352,18.1833299482329,25.6892606065934,5.81354137145317,100,51.3359784559341,9.21758840174975,33.8908683032139,225.947237138944,11.8
"Malawi","Eastern Africa","Africa","Low income","Protomelas similis","Tilapias and other cichlids","Inland","Small-scale",9599.19666666667,226.111759345269,2.02441372780418,52.2408189746145,3.0802262834094,24.3857766187139,0.300502788184854,17.6112581685542,22.6111759345269,6.88576097892579,100,62.8617608859061,4.87715532374278,27.3184352895322,224.554288412634,11.8
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",761.18150592093,46.2590728512291,0.791037541068751,69.5971089959326,1.10104302618828,20.7295672657354,0.205628590533461,3.55608567881838,4.62590728512291,2.69060388118623,100,22.4702658405772,4.14591345314708,18.6935082303147,152.626198690348,83.15
"Uganda","Eastern Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",5346.75,46.2590728512291,0.791037541068751,69.5971089959326,1.10104302618828,20.7295672657354,0.205628590533461,3.55608567881838,4.62590728512291,2.69060388118623,100,22.4702658405772,4.14591345314708,18.6935082303147,152.626198690348,83.15
"Uganda","Eastern Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",10035.75,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Congo DR","Middle Africa","Africa","Low income","Protopterus dolloi","Miscellaneous freshwater fishes","Inland","Small-scale",654.58,48.52806335665,0.86240949888957,65.6371570669104,1.25731249889299,18.5670154410416,0.192859707298898,3.23902410415372,4.852806335665,2.93336564248153,100,25.6594387529181,3.71340308820831,17.5327006635362,154.691714482809,67.5
"Peru","South America","Americas","Upper middle income","Psectrogaster amazonica","Miscellaneous freshwater fishes","Inland","Small-scale",624.41,168.440861895493,1.54792518251494,42.0611353106324,2.44214912120031,28.8432640891099,0.267302362538194,17.2166282464427,16.8440861895493,5.26505164120727,100,49.8397779836799,5.76865281782199,24.3002147761995,202.017783408458,12.4
"Peru","South America","Americas","Upper middle income","Psectrogaster rutiloides","Miscellaneous freshwater fishes","Inland","Small-scale",193.378,183.6855203325,1.66386526700769,50.4112859535524,2.83348344652368,37.4482994869083,0.302620620709669,17.5090974749961,18.36855203325,5.65940567009418,100,57.8261927861975,7.48965989738165,27.5109655190608,216.854775905984,11.6
"Mauritania","Western Africa","Africa","Lower middle income","Mixed","Flounders, halibuts, soles","Marine","Small-scale",5,94.569865074047,0.695388791030749,61.2058143927844,0.651223175614267,11.9175301267571,0.255129679374367,18.0398504170732,9.4569865074047,2.36526799670323,100,13.2902688900871,2.38350602535143,23.1936072158515,150.689636635398,33.4666666666667
"Gambia","Western Africa","Africa","Low income","Psettodes belcheri","Flounders, halibuts, soles","Marine","Small-scale",35.325,127.133634315115,0.812228295254904,71.3334322572704,0.913633807794231,12.7464409659558,0.315751807260335,17.2800179962648,12.7133634315115,2.76268127637722,100,18.645587914168,2.54928819319117,28.7047097509395,165.375630566187,44
"Guinea","Western Africa","Africa","Low income","Psettodes belcheri","Flounders, halibuts, soles","Marine","Large-scale",282.54,127.133634315115,0.812228295254904,71.3334322572704,0.913633807794231,12.7464409659558,0.315751807260335,17.2800179962648,12.7133634315115,2.76268127637722,100,18.645587914168,2.54928819319117,28.7047097509395,165.375630566187,44
"Senegal","Western Africa","Africa","Lower middle income","Psettodes belcheri","Flounders, halibuts, soles","Marine","Small-scale",136.954,127.133634315115,0.812228295254904,71.3334322572704,0.913633807794231,12.7464409659558,0.315751807260335,17.2800179962648,12.7133634315115,2.76268127637722,100,18.645587914168,2.54928819319117,28.7047097509395,165.375630566187,44
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Psettodes erumei","Flounders, halibuts, soles","Marine","Large-scale",2748.1439715,127.974289929636,0.957714214102151,90.91094414443,0.723189893761082,16.6533427142021,0.205594875154211,18.7944055027165,12.7974289929636,3.25753134048351,100,14.7589774236956,3.33066854284041,18.6904431958374,152.83504949582,24.8
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Psettodes erumei","Flounders, halibuts, soles","Marine","Small-scale",458.951996028716,127.974289929636,0.957714214102151,90.91094414443,0.723189893761082,16.6533427142021,0.205594875154211,18.7944055027165,12.7974289929636,3.25753134048351,100,14.7589774236956,3.33066854284041,18.6904431958374,152.83504949582,24.8
"Mexico","North America","Americas","Upper middle income","Pseudobatos glaucostigmus","Sharks, rays, chimaeras","Marine","Small-scale",23.2815,70.1780658567556,0.656086418961629,61.4229045095112,0.829449826263128,10.8873228920918,0.170272165666016,18.252458977982,7.01780658567556,2.23158645905316,100,16.9275474747577,2.17746457841836,15.4792877878196,143.833692885724,48.3
"Mexico","North America","Americas","Upper middle income","Pseudobatos productus","Sharks, rays, chimaeras","Marine","Small-scale",650.0084994,63.483017294829,0.691496560309748,56.7943208479767,1.00223948148013,16.8792351874158,0.328250137639031,16.9749489196461,6.3483017294829,2.35202911669982,100,20.4538669689822,3.37584703748317,29.8409216035482,162.370966456196,87.9
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",1.42069989552231,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Large-scale",6.67909945533333,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Brazil","South America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",161.64,39.0719248698683,2.08564544680719,68.6898659227689,0.883888952008738,44.0646208921321,0.349525733065265,19.4351821711787,3.90719248698683,7.09403213199726,100,18.0385500409947,8.81292417842641,31.7750666422968,169.627765480702,45.005
"Brazil","South America","Americas","Upper middle income","Pseudoplatystoma corruscans","Freshwater catfishes","Inland","Small-scale",58.2245,18.7968112318217,2.36196053231417,44.7052665551466,0.640384926432348,25.6508297475025,0.454736758659813,20.3147720089178,1.87968112318217,8.03387936161282,100,13.0690801312724,5.1301659495005,41.3397053327103,169.452511898278,80.1
"Peru","South America","Americas","Upper middle income","Pseudoplatystoma punctifer","Freshwater catfishes","Inland","Small-scale",711.608,44.9577581789192,1.58884805917544,71.8154271760874,1.10543142606948,95.9722191689953,0.241882459827837,18.8460657433208,4.49577581789192,5.40424509923619,100,22.559825021826,19.1944438337991,21.9893145298033,173.643604302557,0.9
"Brazil","South America","Americas","Upper middle income","Pseudoplatystoma reticulatum","Freshwater catfishes","Inland","Small-scale",39.673025,45.8740908340277,2.91852020787968,37.9702287271046,0.897460358458561,36.0407481450396,0.369279157066789,19.691035811842,4.58740908340276,9.92693948258394,100,18.3155175195625,7.20814962900792,33.5708324606171,173.608848175174,34.3
"Peru","South America","Americas","Upper middle income","Pseudoplatystoma tigrinum","Freshwater catfishes","Inland","Small-scale",1197.638,45.5298558982034,1.49910051375612,100.404282303105,0.827274155272386,25.6207343526993,0.355656797927371,18.7000285668593,4.55298558982034,5.09898133930654,100,16.8831460259671,5.12414687053986,32.3324361752155,163.991696000849,72.5
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pseudorhombus arsius","Flounders, halibuts, soles","Marine","Large-scale",8.357494306,123.843798219669,0.867378730975274,53.2667657456275,0.92644779827738,46.9973660604155,0.367101608847059,15.6709574268908,12.3843798219669,2.95026779243291,100,18.9070979240282,9.3994732120831,33.3728735315508,177.014092282062,25
"Indonesia","South-Eastern Asia","Asia","Lower middle income","Pseudorhombus arsius","Flounders, halibuts, soles","Marine","Small-scale",1.12765944777879,123.843798219669,0.867378730975274,53.2667657456275,0.92644779827738,46.9973660604155,0.367101608847059,15.6709574268908,12.3843798219669,2.95026779243291,100,18.9070979240282,9.3994732120831,33.3728735315508,177.014092282062,25
"Congo","Middle Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",1720.9,122.757739195157,0.795880833246288,89.2576827413075,1.07287451375721,14.0875725168374,0.319188515392941,18.4426567565569,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,33.9531746031746
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Inland","Small-scale",331.1,122.757739195157,0.795880833246288,89.2576827413075,1.07287451375721,14.0875725168374,0.319188515392941,18.4426567565569,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,33.9531746031746
"Guinea","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",3218.362,122.757739195157,0.795880833246288,89.2576827413075,1.07287451375721,14.0875725168374,0.319188515392941,18.4426567565569,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,33.9531746031746
"Liberia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",595.59,122.757739195157,0.795880833246288,89.2576827413075,1.07287451375721,14.0875725168374,0.319188515392941,18.4426567565569,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,33.9531746031746
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Inland","Small-scale",80.9333333333333,122.757739195157,0.795880833246288,89.2576827413075,1.07287451375721,14.0875725168374,0.319188515392941,18.4426567565569,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,33.9531746031746
"Congo DR","Middle Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",5.155,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Gambia","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Inland","Small-scale",505.225,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Gambia","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",968.95,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Guinea","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Large-scale",382.64,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Guinea","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",4769.432,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Guinea Bissau","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",67.8074,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Large-scale",73.75,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",152.194,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Sierra Leone","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Large-scale",129.81,187.72749049778,1.02245692035591,73.0268157137239,1.2508366233321,21.1658496643203,0.50259270220117,18.252757933287,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,25.8
"Guinea","Western Africa","Africa","Low income","Pseudotolithus epipercus","Miscellaneous coastal fishes","Marine","Small-scale",153.152,164.526995518338,0.889407137456118,81.2595327775061,1.3451785322233,17.0426734671439,0.315350197204907,17.6308550213249,16.4526995518338,3.02519434508884,100,27.452623106598,3.40853469342878,28.6681997459007,179.00725144285,34.1
"Guinea","Western Africa","Africa","Low income","Pseudotolithus moorii","Miscellaneous coastal fishes","Marine","Large-scale",161,184.014915097487,0.973458031961717,78.1082428497377,1.4758225628636,15.6921460878917,0.309118978489392,17.4847267305255,18.4014915097487,3.31108174136639,100,30.1188278135429,3.13842921757833,28.1017253172174,183.071555599454,29
"Gambia","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Inland","Small-scale",119.975,79.1583439710917,0.654749232895333,98.1513920367732,0.779920928383847,9.50611742061973,0.210825883676156,19.4864393693921,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,33.2
"Gambia","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Small-scale",967.72,79.1583439710917,0.654749232895333,98.1513920367732,0.779920928383847,9.50611742061973,0.210825883676156,19.4864393693921,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,33.2
"Guinea","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Small-scale",6634.22,79.1583439710917,0.654749232895333,98.1513920367732,0.779920928383847,9.50611742061973,0.210825883676156,19.4864393693921,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,33.2
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Inland","Small-scale",42.775,79.1583439710917,0.654749232895333,98.1513920367732,0.779920928383847,9.50611742061973,0.210825883676156,19.4864393693921,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,33.2
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Small-scale",2737.316,79.1583439710917,0.654749232895333,98.1513920367732,0.779920928383847,9.50611742061973,0.210825883676156,19.4864393693921,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,33.2
"Sierra Leone","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Large-scale",883.27,79.1583439710917,0.654749232895333,98.1513920367732,0.779920928383847,9.50611742061973,0.210825883676156,19.4864393693921,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,33.2
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",1216.26,115.296442118686,0.954586705463429,35.2346842500411,1.27871048061058,67.4393295497082,0.338723852237077,18.3887902908862,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265, 
"Gambia","Western Africa","Africa","Low income","Pseudotolithus senegallus","Miscellaneous coastal fishes","Marine","Small-scale",135.95,53.3771314383624,0.608576814132083,101.549368571613,0.836161693829533,12.8294688263051,0.375952521469485,18.3202317762815,5.33771314383624,2.06998916371457,100,17.064524363868,2.56589376526101,34.1775019517714,161.215622388451,111.8
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus senegallus","Miscellaneous coastal fishes","Marine","Small-scale",678.596,53.3771314383624,0.608576814132083,101.549368571613,0.836161693829533,12.8294688263051,0.375952521469485,18.3202317762815,5.33771314383624,2.06998916371457,100,17.064524363868,2.56589376526101,34.1775019517714,161.215622388451,111.8
"Sierra Leone","Western Africa","Africa","Low income","Pseudotolithus senegallus","Miscellaneous coastal fishes","Marine","Large-scale",63.875,53.3771314383624,0.608576814132083,101.549368571613,0.836161693829533,12.8294688263051,0.375952521469485,18.3202317762815,5.33771314383624,2.06998916371457,100,17.064524363868,2.56589376526101,34.1775019517714,161.215622388451,111.8
"Congo","Middle Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",1017.98,133.369673960859,1.09743908697775,54.9001057069096,1.10299285179706,22.6995137877162,0.447298713654727,18.6150632723242,13.3369673960859,3.7327860101284,100,22.5100581999399,4.53990275754323,40.663519423157,184.783233786855,33.9531746031746
"Guinea","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",800.08,133.369673960859,1.09743908697775,54.9001057069096,1.10299285179706,22.6995137877162,0.447298713654727,18.6150632723242,13.3369673960859,3.7327860101284,100,22.5100581999399,4.53990275754323,40.663519423157,184.783233786855,33.9531746031746
"Liberia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",364.4975,133.369673960859,1.09743908697775,54.9001057069096,1.10299285179706,22.6995137877162,0.447298713654727,18.6150632723242,13.3369673960859,3.7327860101284,100,22.5100581999399,4.53990275754323,40.663519423157,184.783233786855,33.9531746031746
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",337.168,133.369673960859,1.09743908697775,54.9001057069096,1.10299285179706,22.6995137877162,0.447298713654727,18.6150632723242,13.3369673960859,3.7327860101284,100,22.5100581999399,4.53990275754323,40.663519423157,184.783233786855,33.9531746031746
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Large-scale",225.333333333333,133.369673960859,1.09743908697775,54.9001057069096,1.10299285179706,22.6995137877162,0.447298713654727,18.6150632723242,13.3369673960859,3.7327860101284,100,22.5100581999399,4.53990275754323,40.663519423157,184.783233786855,33.9531746031746
"Congo DR","Middle Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",1122.785,67.7415586478839,0.626636862676574,103.450744498491,0.749326741910851,8.28917963474355,0.201290809316538,19.4809297085308,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,44.2
"Gambia","Western Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Inland","Small-scale",152.575,67.7415586478839,0.626636862676574,103.450744498491,0.749326741910851,8.28917963474355,0.201290809316538,19.4809297085308,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,44.2
"Gambia","Western Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",247.38,67.7415586478839,0.626636862676574,103.450744498491,0.749326741910851,8.28917963474355,0.201290809316538,19.4809297085308,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,44.2
"Guinea","Western Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",1066.52,67.7415586478839,0.626636862676574,103.450744498491,0.749326741910851,8.28917963474355,0.201290809316538,19.4809297085308,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,44.2
"Mauritania","Western Africa","Africa","Lower middle income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",99.4,67.7415586478839,0.626636862676574,103.450744498491,0.749326741910851,8.28917963474355,0.201290809316538,19.4809297085308,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,44.2
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",698.34,67.7415586478839,0.626636862676574,103.450744498491,0.749326741910851,8.28917963474355,0.201290809316538,19.4809297085308,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,44.2
"Mexico","North America","Americas","Upper middle income","Pseudupeneus grandisquamis","Miscellaneous coastal fishes","Marine","Small-scale",6.855175,77.754002632628,0.827674675331224,25.60529814056,0.806159188901363,38.125174894934,0.428633974756363,18.5469235315762,7.7754002632628,2.81521998411981,98.4819159252308,16.4522283449258,7.6250349789868,38.9667249778511,172.116524474377,18.5
"Gambia","Western Africa","Africa","Low income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Large-scale",41.94,129.046491249793,0.842187754817239,84.7341189919898,0.947678526318504,9.75314975583309,0.251345186787624,18.3245912136893,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,18.6
"Ghana","Western Africa","Africa","Lower middle income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Small-scale",226.32175,129.046491249793,0.842187754817239,84.7341189919898,0.947678526318504,9.75314975583309,0.251345186787624,18.3245912136893,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,18.6
"Guinea","Western Africa","Africa","Low income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Large-scale",3919.76,129.046491249793,0.842187754817239,84.7341189919898,0.947678526318504,9.75314975583309,0.251345186787624,18.3245912136893,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,18.6
"Senegal","Western Africa","Africa","Lower middle income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Large-scale",2742.6,129.046491249793,0.842187754817239,84.7341189919898,0.947678526318504,9.75314975583309,0.251345186787624,18.3245912136893,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,18.6
